Rv_ID,gene_name,2003A_Sassetti,2003B_Sassetti,2005_Rengarajan,2006_Joshi_GI_1,2006_Joshi_GI_2,2011_Griffin_2,2013_Zhang_1A,2013_Zhang_1B,2013_Zhang_2,2013_Zhang_3A,2013_Zhang_3B,2013_Zhang_3C,2013_Zhang_3D,2016_Korte,2018_Rittershaus_1A,2018_Rittershaus_1B,2012_Zhang,2015_Kieser_GI_1,2015_Kieser_GI_2,2015_Kieser_GI_3,2015_Mendum,2016_Nambi,2017_Mishra_1,2017_Mishra_2,2017_Xu_1A,2017_Xu_1B,2017_Xu_1C,2017_Xu_1D,2017_Xu_1E,2018_Carey_1A,2018_Carey_1B,2018_Carey_1C,2018_Carey_1D,2018_Carey_1E,2018_Carey_1F,2018_Carey_1G,2018_Carey_1H,2017B_DeJesus_1A,2017B_DeJesus_1B,2017B_DeJesus_1C
Rv0036c,-,,,,,,,,,,,,,,,,,,-1.744708668546137,-1.041462989709402,1.894980797135952,,1.37402813089826,-1.01793284945214,-0.750950503226976,0.3076502946387544,0.2811017286349072,0.1490744759786371,0.2120768331490367,0.5050945025660539,-1.89,-0.34,-1.44,-0.13,-0.31,-0.43,0.62,0.68,0.4,0.47,-2.51
Rv0037c,-,,,,,,,,,,,,,,,,,,0.3930156155817305,0.4493711244605606,0.339257151195854,,-1.15027594343938,-0.317448758801504,-0.0143096605298424,-0.3396896905806541,-0.589689410451009,0.1920767114271647,-1.479905599456079,-0.9067079413016481,0.69,0.53,-1.11,-0.41,0.1,-0.21,0.75,0.48,-0.89,-1.82,-1.2
Rv0038,-,,,,,,,,,,,,,,,,,,1.033169357948457,1.739995943770406,-2.30569275192802,,0.340205441284277,-0.486781641350234,-0.120057278569401,0.06534513241971424,-0.02879619983962747,0.9007617478612834,-0.3961725183381184,0.2071732483617086,0.06,-0.34,-0.15,-0.05,-0.39,0.23,-0.33,-0.05,2.04,1.79,2.29
Rv0039c,-,,,,,,,,,,,,,,,,,,0.0394422433450096,1.526979164248425,0.0917273227736565,,0.358355127986367,0.24874641902161,0.36286826265357,0.01586673784043382,-0.02742269546537189,-0.4830422067250364,-0.4715066357453904,0.2143473747826147,0.86,1.26,-1.4,0.84,0.35,0.84,0.18,0.3,0.73,0.33,-0.01
Rv0040c,mtc28,,,,,,,-7.173526825381349,-4.987852627540325,,,,,,,,,,-1.301983263573946,-0.6353134835990928,0.3718845144471142,,2.68461010713489,-0.740897405864389,-0.848382999343603,-0.7154001080242716,-1.314975334245596,0.03141634588665484,0.0361285628246524,-1.448173890286588,1.05,-1.11,-0.46,-0.11,0.01,0.52,-0.68,0.18,-1.46,-1.63,-0.52
Rv0041,leuS,-3.138367899260653,,,,,,,,,,,,,,,,,3.698905364841782,1.137000099337844,-5.842519882475307,,,0.201003417223432,1.74684747867032,0.0,0.3219280948873623,0.0,0.0,0.0,1.57,1.56,1.57,4.48,2.73,3.52,3.0,1.56,-0.59,-1.0,-0.73
Rv0042c,-,,,,,,,,,,,,,,,,,,1.157190670162395,1.44031286197085,-5.22922974928192,,-1.49315311375846,0.325465887742907,-0.697745210996256,-0.7504077523560663,-0.2530508446729284,-0.208501196389092,1.633121012172599,-0.3096844991326153,-0.17,3.69,-0.15,0.86,1.59,0.79,1.07,2.05,3.55,0.89,1.29
Rv0043c,-,,,,,,,,,,,,,,,,,,-0.6763947591880537,1.162726096316472,-1.597643701268844,,-0.295491639599174,-1.82032375943158,-0.880158375534848,0.9828310671469342,0.5280901010222401,-1.37543987963575,-0.2198650924994631,0.04538769614799616,0.0,-0.55,-2.98,-0.67,-0.35,-0.48,0.35,-0.02,-1.73,0.4,-0.06
Rv0044c,-,,,,,,,,,,,,,,,,,,0.1262332637819438,-0.3779672107860323,0.2063152524050254,,-0.0938876937717107,0.148020673625094,0.384378449540254,0.08728895569144271,0.2613299165694416,-0.1959770434996895,-0.1679543949016814,0.09964606839665735,0.73,0.45,-0.11,0.26,-0.01,-0.05,0.42,0.49,0.12,0.4,-1.28
Rv0045c,-,,,,,,,,,,,,,,,,,,0.6296162833556116,-0.2135480788228512,1.653812162644386,,-0.507643093058305,-0.483593560592726,-0.426547940455938,0.07018497146785294,0.03025582030767357,0.1654960231150452,0.3378382447679618,-0.08466433613522477,2.2,1.87,-0.79,1.46,0.8,1.35,1.31,1.22,-1.83,-1.83,-2.19
